"","linename","seed.num","face.length","face.width","face.area","face.perimeter"
"2828","IS5094"," 8"," 884.3823"," 795.8029"," 529712.5","2367"
"2829","IS5094"," 9"," 924.7583"," 733.3083"," 474506.0","2216"
"2830","IS5094","10"," 929.7763"," 834.1920"," 576580.5","2427"
"2831","IS5295"," 1"," 981.1264"," 769.9518"," 547927.0","2332"
"2832","IS5295"," 2"," 841.5444"," 623.9778"," 382735.0","1978"
"2833","IS5295"," 3"," 869.3641"," 638.0963"," 406107.5","2047"
"2834","IS5295"," 4"," 891.6558"," 633.8040"," 417409.0","2104"
"2835","IS5295"," 5"," 999.8760"," 749.3649"," 568332.5","2443"
"2836","IS5295"," 6"," 985.9052"," 699.1464"," 518871.5","2325"
"2837","IS5295"," 7","1051.8959"," 661.6016"," 517965.0","2392"
"2838","IS5295"," 8"," 907.4938"," 741.9952"," 506775.0","2290"
"2839","IS5295"," 9"," 927.9467"," 679.3656"," 460109.5","2189"
"2840","IS5295","10"," 976.2587"," 693.8540"," 508185.0","2318"
"2841","IS5301"," 1"," 967.4813"," 754.4187"," 543479.0","2362"
"2842","IS5301"," 2","1019.2414"," 761.8019"," 580177.5","2445"
"2843","IS5301"," 3"," 982.8311"," 723.7897"," 517458.0","2322"
"2844","IS5301"," 4","1062.2363"," 784.6032"," 614883.5","2527"
"2845","IS5301"," 5","1075.9503"," 796.9244"," 652690.0","2596"
"2846","IS5301"," 6","1104.7543"," 791.7218"," 646874.5","2575"
"2847","IS5301"," 7","1078.4679"," 740.3336"," 580440.0","2470"
"2848","IS5301"," 8"," 966.2350"," 703.3020"," 502873.5","2291"
"2849","IS5301"," 9","1029.7349"," 762.5195"," 587021.0","2446"
"2850","IS5301","10"," 997.5916"," 745.4062"," 547714.0","2378"
"2851","IS608"," 1","1147.5504"," 714.3965"," 621326.5","2653"
"2852","IS608"," 2","1086.0999"," 671.1178"," 571093.5","2615"
"2853","IS608"," 3"," 954.6203"," 750.3632"," 547170.5","2391"
"2854","IS608"," 4","1105.5542"," 717.9793"," 627538.0","2670"
"2855","IS608"," 5","1092.1488"," 782.1453"," 649160.0","2632"
"2856","IS608"," 6"," 973.6863"," 709.0610"," 528579.5","2371"
"2857","IS608"," 7","1004.3993"," 737.5642"," 568811.0","2452"
"2858","IS608"," 8"," 933.5888"," 656.3682"," 466864.5","2255"
"2859","IS608"," 9","1061.6106"," 748.5353"," 630411.5","2633"
"2860","IS608","10","1048.7254"," 705.9350"," 582957.5","2553"
"2861","IS5386"," 1"," 968.0522"," 881.6054"," 574363.0","2376"
"2862","IS5386"," 2","1134.0040"," 906.1185"," 750061.5","2791"
"2863","IS5386"," 3","1087.6626"," 945.7381"," 743433.0","2712"
"2864","IS5386"," 4","1141.3851"," 933.1206"," 780723.0","2832"
"2865","IS5386"," 5","1090.7795"," 914.9567"," 717649.5","2659"
"2866","IS5386"," 6"," 996.3263"," 853.6320"," 616395.5","2479"
"2867","IS5386"," 7","1039.2776"," 878.9980"," 647442.5","2571"
"2868","IS5386"," 8","1096.4315"," 894.4417"," 691316.0","2602"
"2869","IS5386"," 9","1021.3349"," 881.9095"," 661782.0","2624"
"2870","IS5386","10"," 953.7217"," 824.0549"," 552589.5","2333"
"2871","IS5667"," 1","1096.8509"," 942.3258"," 743485.5","2711"
"2872","IS5667"," 2","1233.5007","1059.2681"," 930160.0","3058"
"2873","IS5667"," 3","1206.2110","1143.1458"," 961109.5","3119"
"2874","IS5667"," 4","1121.4442"," 973.5028"," 745858.0","2724"
"2875","IS5667"," 5","1190.5562","1050.2251"," 876667.5","2979"
"2876","IS5667"," 6","1047.7562"," 924.1148"," 703235.0","2668"
"2877","IS5667"," 7","1200.7081"," 989.7992"," 818775.5","2929"
"2878","IS5667"," 8","1138.1705"," 997.6695"," 803648.0","2880"
"2879","IS5667"," 9","1191.8444","1127.4308"," 955138.0","3178"
"2880","IS5667","10","1080.8908"," 928.6701"," 716861.0","2666"
"2881","IS5919"," 1","1161.8438"," 886.8731"," 742909.0","2766"
"2882","IS5919"," 2","1208.9036"," 831.0307"," 728834.0","2770"
"2883","IS5919"," 3","1208.2024"," 884.7938"," 774964.0","2862"
"2884","IS5919"," 4","1168.6180"," 857.5719"," 771391.5","2841"
"2885","IS5919"," 5","1256.2237"," 879.4405"," 781610.5","2889"
"2886","IS5919"," 6","1161.6893"," 943.0861"," 771754.5","2753"
"2887","IS5919"," 7","1238.5831"," 820.3713"," 739511.0","2802"
"2888","IS5919"," 9","1154.6852"," 819.6823"," 680485.5","2673"
"2889","IS5919","10","1261.6675"," 914.0134"," 827793.0","2908"
"2890","IS5919","11","1114.1319"," 794.8376"," 649220.5","2681"
"2891","IS6351"," 5","1237.4607"," 948.4786"," 825161.0","2884"
"2892","IS6351"," 4","1210.7287"," 924.8860"," 802910.0","2836"
"2893","IS6351"," 6","1126.9965"," 898.0472"," 734996.5","2721"
"2894","IS6351"," 7","1073.5385"," 783.8917"," 617356.0","2588"
"2895","IS6351"," 8","1127.1082"," 825.3804"," 701693.0","2714"
"2896","IS6351"," 9","1075.5245"," 789.3404"," 611025.5","2527"
"2897","IS6351"," 3","1156.5574"," 876.9707"," 758597.5","2797"
"2898","IS6351","10","1082.8130"," 817.3655"," 660455.0","2608"
"2899","IS6351"," 2","1061.7236"," 883.2883"," 681114.5","2625"
"2900","IS6351"," 1","1166.2881"," 915.2404"," 759363.5","2775"
"2901","IS6354"," 1","1094.5045"," 847.0390"," 710782.5","2727"
"2902","IS6354"," 2","1041.3424"," 806.2583"," 634830.5","2557"
"2903","IS6354"," 3","1050.2995"," 810.1042"," 619848.5","2571"
"2904","IS6354"," 4","1111.6492"," 843.1059"," 686748.5","2655"
"2905","IS6354"," 5","1053.2625"," 808.4860"," 645731.5","2591"
"2906","IS6354"," 6","1079.9231"," 785.0873"," 614602.0","2532"
"2907","IS6354"," 7","1046.3828"," 852.3965"," 648519.0","2540"
"2908","IS6354"," 8"," 971.8030"," 760.8456"," 546643.0","2404"
"2909","IS6354"," 9"," 933.1291"," 727.2766"," 500636.5","2301"
"2910","IS6354","10"," 996.4106"," 779.9255"," 586847.0","2438"
"2911","IS6421"," 1","1294.2739","1053.2484"," 959256.5","3153"
"2912","IS6421"," 2","1140.2478","1028.4414"," 832932.0","2874"
"2913","IS6421"," 3","1292.4492","1010.0080"," 912174.0","3090"
"2914","IS6421"," 5","1245.5942","1002.6845"," 862569.5","2957"
"2915","IS6421"," 6","1265.3988","1084.2440"," 956126.5","3111"
"2916","IS6421"," 7","1355.6050","1016.4952"," 945335.0","3112"
"2917","IS6421"," 8","1331.3227","1024.9116"," 940705.0","3104"
"2918","IS6421","10","1227.0004","1026.3420"," 865309.0","3030"
"2919","IS6421","11","1083.3513"," 984.8274"," 775897.5","2765"
"2920","IS6421","12","1294.4435","1108.6463","1010616.0","3230"
"2921","IS7250"," 9","1077.0859"," 811.3615"," 660625.0","2660"
"2922","IS7250","10","1124.1575"," 811.1604"," 691029.5","2727"
"2923","IS7250","11","1086.9857"," 836.7350"," 677255.0","2622"
"2924","IS7250","12","1161.1890"," 877.1302"," 779100.0","2844"
"2925","IS7250","13","1147.6759"," 814.6237"," 691740.0","2712"
"2926","IS7250","14","1244.5501"," 952.4751"," 842771.0","2888"
"2927","IS7250","16","1182.8478"," 879.2965"," 751682.0","2836"
"2928","IS7250","17","1203.9140"," 866.5594"," 774980.5","2863"
"2929","IS7250","18","1193.8865"," 874.0923"," 746502.0","2724"
"2930","IS7250","19","1106.0859"," 724.8705"," 609287.5","2563"
"2931","IS7310"," 1","1389.4762","1075.3506","1050217.0","3256"
"2932","IS7310"," 2","1378.2982","1137.3286","1146653.0","3364"
"2933","IS7310"," 3","1383.9816","1126.7281","1153701.5","3417"
"2934","IS7310"," 4","1344.9647","1021.4372"," 981932.5","3135"
"2935","IS7310"," 5","1456.3204","1096.3742","1137906.5","3381"
"2936","IS7310"," 6","1411.4974","1113.4877","1124946.0","3306"
"2937","IS7310"," 7","1417.6491","1018.1546","1014206.0","3224"
"2938","IS7310"," 8","1437.1674","1069.5212","1108149.0","3346"
"2939","IS7310"," 9","1303.8393","1042.0632"," 969399.0","3110"
"2940","IS7310","10","1319.2377","1019.7344"," 977815.0","3152"
"2941","IS613"," 1"," 921.1216"," 740.6492"," 509750.0","2282"
"2942","IS613"," 2"," 780.7721"," 741.4943"," 476121.0","2226"
"2943","IS613"," 3"," 997.1083"," 738.2458"," 557414.0","2432"
"2944","IS613"," 4","1031.7597"," 804.3307"," 630353.0","2568"
"2945","IS613"," 5"," 973.4485"," 795.2275"," 580697.0","2416"
"2946","IS613"," 6"," 993.3303"," 778.3736"," 589118.0","2478"
"2947","IS613"," 7"," 986.5582"," 770.5010"," 567576.0","2428"
"2948","IS613"," 8"," 989.4807"," 790.9442"," 592446.5","2483"
"2949","IS613"," 9","1082.1557"," 828.0176"," 667562.5","2641"
"2950","IS613","10"," 910.6591"," 767.8307"," 522559.0","2304"
"2951","IS7679"," 1","1330.3969","1094.9274","1093422.5","3301"
"2952","IS7679"," 2","1384.9736","1155.3837","1162609.5","3439"
"2953","IS7679"," 3","1264.0609","1061.0430","1025181.5","3235"
"2954","IS7679"," 4","1264.1713","1034.0672"," 975262.5","3133"
"2955","IS7679"," 5","1305.0801","1069.7512","1028106.5","3207"
"2956","IS7679"," 6","1330.2650","1088.1975","1097744.5","3379"
"2957","IS7679"," 7","1340.8206","1181.7539","1209982.5","3529"
"2958","IS7679"," 8","1323.6986","1090.2996","1070278.5","3307"
"2959","IS7679"," 9","1317.0004","1070.5775","1066891.5","3339"
"2960","IS7679","10","1325.7149","1113.1262","1127980.0","3432"
"2961","IS7957"," 1","1398.0572","1067.8948","1163101.5","3503"
"2962","IS7957"," 2","1345.4999","1087.1662","1080812.0","3310"
"2963","IS7957"," 4","1329.9782","1067.3995","1101549.5","3399"
"2964","IS7957"," 6","1365.1656","1076.2819","1119198.0","3416"
"2965","IS7957"," 7","1385.9769","1034.2135","1116011.0","3456"
"2966","IS7957"," 8","1314.7505"," 990.8633","1017844.0","3276"
"2967","IS7957"," 9","1402.6593","1072.5185","1165019.5","3485"
"2968","IS7957","10","1227.7752"," 955.5984"," 889071.0","3014"
"2969","IS7957","12","1337.9462"," 990.9412","1037806.5","3325"
"2970","IS7957","13","1382.0166","1000.2318","1028838.5","3243"
"2971","IS7987"," 1","1342.5498"," 983.8935"," 971118.5","3181"
"2972","IS7987"," 2","1464.5221","1075.3986","1198637.5","3571"
"2973","IS7987"," 3","1334.5939","1088.2726","1097547.0","3366"
"2974","IS7987"," 4","1294.7278","1061.7769","1031220.0","3240"
"2975","IS7987"," 5","1429.0994","1076.3940","1156576.5","3499"
"2976","IS7987"," 6","1345.7674","1079.3217","1110405.5","3395"
"2977","IS7987"," 7","1383.9296","1051.4350","1073160.5","3353"
"2978","IS7987"," 8","1410.7048","1063.2543","1124096.5","3419"
"2979","IS7987"," 9","1230.0768"," 947.1628"," 862894.0","2984"
"2980","IS7987","10","1406.9986","1071.5185","1105706.5","3327"
"2981","IS8012"," 1","1114.1225"," 740.2516"," 602049.0","2530"
"2982","IS8012"," 2"," 782.9342"," 646.3148"," 379671.0","1956"
"2983","IS8012"," 3","1030.4373"," 808.6712"," 617715.0","2520"
"2984","IS8012"," 4"," 991.9884"," 702.2673"," 506420.5","2297"
"2985","IS8012"," 5","1002.5029"," 786.1504"," 586042.5","2477"
"2986","IS8012"," 6"," 981.2609"," 783.0547"," 572593.5","2463"
"2987","IS8012"," 7","1077.7722"," 792.9579"," 619693.0","2584"
"2988","IS8012"," 8"," 972.3096"," 745.2071"," 552620.5","2411"
"2989","IS8012"," 9","1032.3420"," 747.3967"," 562503.5","2405"
"2990","IS8012","10"," 979.6556"," 698.7568"," 513355.0","2338"
"2991","IS8777"," 1"," 865.8880"," 717.7915"," 466874.0","2180"
"2992","IS8777"," 2"," 929.8538"," 735.4296"," 500481.5","2237"
"2993","IS8777"," 3"," 895.5445"," 714.8589"," 472401.0","2178"
"2994","IS8777"," 4"," 924.8854"," 760.1547"," 524206.5","2309"
"2995","IS8777"," 5"," 930.2828"," 760.4666"," 528018.5","2297"
"2996","IS8777"," 6"," 899.4471"," 699.4831"," 465731.5","2169"
"2997","IS8777"," 7"," 906.1181"," 676.1922"," 453205.5","2151"
"2998","IS8777"," 8"," 919.4156"," 750.6073"," 515066.0","2268"
"2999","IS8777"," 9"," 871.2686"," 731.1752"," 481103.5","2213"
"3000","IS8777","10"," 893.6453"," 690.7841"," 458178.5","2145"
"3001","IS8871"," 1"," 726.7221"," 784.0205"," 516103.0","2314"
"3002","IS8871"," 2"," 970.8785"," 602.5038"," 418377.0","2136"
"3003","IS8871"," 3","1208.6397"," 810.8107"," 679754.0","2670"
"3004","IS8871"," 4","1133.1183"," 821.2223"," 664705.0","2652"
"3005","IS8871"," 5","1168.8477"," 776.9797"," 646929.0","2668"
"3006","IS8871"," 6","1029.5912"," 744.5577"," 546707.0","2396"
"3007","IS8871"," 7"," 898.8370"," 569.7162"," 357551.0","2030"
"3008","IS8871"," 8","1171.9885"," 750.8581"," 651991.5","2661"
"3009","IS8871"," 9","1056.8349"," 730.2011"," 545345.0","2438"
"3010","IS8871","10","1190.3516"," 757.9844"," 642438.0","2644"
"3011","IS8916"," 1"," 994.0649"," 864.2695"," 638863.5","2503"
"3012","IS8916"," 2","1073.6671"," 875.9047"," 687708.0","2626"
"3013","IS8916"," 3","1064.0639"," 879.3776"," 672273.5","2571"
"3014","IS8916"," 4","1018.2151"," 899.7470"," 654271.5","2581"
"3015","IS8916"," 5","1082.9589"," 850.0784"," 672115.0","2614"
"3016","IS8916"," 6","1078.3863"," 895.1792"," 708212.5","2671"
"3017","IS8916"," 7","1013.3913"," 837.7672"," 620118.5","2507"
"3018","IS8916","10","1096.3001"," 862.2511"," 700999.0","2676"
"3019","IS8916","12","1042.3996"," 863.8184"," 668582.0","2572"
"3020","IS8916","13","1032.7560"," 777.7578"," 594985.0","2510"
"3021","IS9108"," 1","1147.2755","1116.8643"," 939802.0","3054"
"3022","IS9108"," 2","1149.5151"," 986.5525"," 795770.0","2818"
"3023","IS9108"," 3","1123.8229"," 946.9953"," 760560.5","2749"
"3024","IS9108"," 4","1125.9307"," 946.6533"," 743572.5","2729"
"3025","IS9108"," 5","1202.5327","1029.2743"," 894738.0","3012"
"3026","IS9108"," 6","1172.5361","1110.8442"," 940936.0","3060"
"3027","IS9108"," 7","1168.0398","1051.9710"," 889472.5","2977"
"3028","IS9108"," 8","1252.6711","1003.1124"," 873464.5","3013"
"3029","IS9108"," 9","1272.4229","1109.9030"," 996642.0","3112"
"3030","IS9108","10","1155.3895","1088.6822"," 890772.5","3005"
"3031","IS9745"," 5","1340.2511","1141.0563","1109972.5","3323"
"3032","IS9745"," 6","1261.5724","1173.3246","1101292.0","3322"
"3033","IS9745"," 7","1162.2323","1095.8773"," 951694.0","3110"
"3034","IS9745"," 8","1130.6746","1089.0578"," 916747.5","3055"
"3035","IS9745"," 9","1163.6258","1037.8603"," 895017.0","3000"
"3036","IS9745","10","1318.0789","1171.8085","1079845.0","3250"
"3037","IS9745","11","1274.2092"," 998.1862"," 967152.0","3168"
"3038","IS9745","12","1059.7287","1030.6241"," 797840.0","2844"
"3039","IS9745","13","1296.8886","1060.6061","1011090.0","3214"
"3040","IS9745","14","1206.3005","1137.7944","1046768.0","3252"
"3041","IS10302"," 1","1083.5977","1018.5883"," 861925.0","2970"
"3042","IS10302"," 2","1145.6967","1043.6444"," 928020.0","3088"
"3043","IS10302"," 3","1097.0916","1023.1871"," 894015.5","3037"
"3044","IS10302"," 4","1056.4327","1014.2312"," 838744.0","2932"
"3045","IS10302"," 5","1076.9239","1006.3738"," 842366.0","2926"
"3046","IS10302"," 6","1063.4759","1024.9127"," 858200.5","2959"
"3047","IS10302"," 7","1072.6957","1038.7159"," 882179.0","3006"
"3048","IS10302"," 8","1073.8366","1047.7432"," 879584.5","3007"
"3049","IS10302"," 9","1136.9758","1022.8731"," 908073.5","3053"
"3050","IS10302","10","1030.1272"," 985.9064"," 790805.5","2843"
"3051","IS10867"," 1","1164.9021","1085.5890"," 942369.0","3150"
"3052","IS10867"," 2","1197.1888"," 982.2670"," 897954.0","3084"
"3053","IS10867"," 3","1192.2483","1007.4378"," 928155.5","3127"
"3054","IS10867"," 4","1166.9829"," 997.5828"," 902173.0","3092"
"3055","IS10867"," 5","1141.0894"," 956.1565"," 856422.0","3022"
"3056","IS10867"," 6","1157.3046"," 956.7092"," 833835.5","3025"
"3057","IS10867"," 7","1205.5812"," 974.1907"," 874654.5","3025"
"3058","IS10867"," 8","1110.6034"," 838.0597"," 730993.0","2806"
"3059","IS10867","10","1084.5760"," 938.5843"," 780287.0","2850"
"3060","IS10867","11","1115.1681"," 959.3567"," 808658.0","2912"
"3061","IS10969"," 1","1220.6691","1008.0078"," 925633.0","3072"
"3062","IS10969"," 2","1225.2167","1010.3780"," 910915.0","3048"
"3063","IS10969"," 3","1171.4218","1008.1552"," 877528.0","2986"
"3064","IS10969"," 4","1267.7389","1057.8866"," 962944.0","3140"
"3065","IS10969"," 5","1216.5677","1020.7019"," 901964.5","3037"
"3066","IS10969"," 6","1093.6713"," 912.9543"," 743370.0","2764"
"3067","IS10969"," 7","1160.0522"," 899.6078"," 780086.0","2828"
"3068","IS10969"," 8","1108.6555"," 915.9022"," 802340.0","2922"
"3069","IS10969"," 9","1199.6166"," 983.4125"," 855626.0","2994"
"3070","IS10969","10","1205.9009"," 998.2777"," 894092.0","3000"
"3071","IS11026"," 1","1296.6704","1278.7090","1176700.5","3485"
"3072","IS11026"," 2","1302.1106","1202.0408","1080485.5","3367"
"3073","IS11026"," 3","1295.3366","1218.1745","1101732.0","3420"
"3074","IS11026"," 4","1198.7398","1029.2326"," 895616.0","3096"
"3075","IS11026"," 5","1328.8439","1098.7905","1061180.0","3288"
"3076","IS11026"," 6","1197.8456"," 972.0802"," 818426.0","2956"
"3077","IS11026"," 7","1155.2805","1004.6859"," 810053.5","2853"
"3078","IS11026"," 8","1196.0957","1058.3793"," 851627.5","2983"
"3079","IS11026"," 9","1236.4955","1078.6809"," 932787.5","3177"
"3080","IS11026","10","1254.7032","1095.2519"," 955595.5","3129"
"3081","IS12302"," 1","1031.1106"," 835.6407"," 624355.5","2547"
"3082","IS12302"," 2","1132.2199"," 939.0958"," 769343.5","2785"
"3083","IS12302"," 3","1071.4000"," 765.4797"," 594786.0","2486"
"3084","IS12302"," 4","1109.6148"," 870.8563"," 686253.0","2684"
"3085","IS12302"," 5","1070.8002"," 855.2866"," 653517.5","2595"
"3086","IS12302"," 6","1082.5253"," 862.7041"," 664161.0","2630"
"3087","IS12302"," 7"," 975.8863"," 853.5677"," 632291.0","2562"
"3088","IS12302"," 8","1159.6560"," 942.1587"," 799401.0","2858"
"3089","IS12302","10","1067.9068"," 845.6730"," 657847.0","2618"
"3090","IS12302","11","1117.3254"," 900.1460"," 697994.0","2708"
"3091","IS12447"," 1","1280.1406","1033.3646"," 920937.5","3037"
"3092","IS12447"," 2","1145.6788"," 971.2931"," 810868.5","2891"
"3093","IS12447"," 3","1334.1132","1052.9601"," 943431.0","3120"
"3094","IS12447"," 4","1145.5348"," 994.8759"," 812663.5","2855"
"3095","IS12447"," 5","1260.4206","1041.0446"," 920095.5","3145"
"3096","IS12447"," 6","1296.7228","1096.9137","1024820.5","3227"
"3097","IS12447"," 7","1422.0640","1131.4885","1156522.5","3537"
"3098","IS12447"," 8","1175.3953","1006.8213"," 880168.0","2994"
"3099","IS12447"," 9","1229.9663"," 983.6457"," 895274.0","3078"
"3100","IS12447","10","1184.1271","1029.3768"," 882431.5","2947"
"3101","IS12697"," 1","1005.7182"," 725.4478"," 533533.0","2342"
"3102","IS12697"," 2"," 930.6213"," 634.0839"," 444095.0","2198"
"3103","IS12697"," 3"," 854.0831"," 644.6094"," 435372.5","2143"
"3104","IS12697"," 4"," 888.2483"," 687.6962"," 454900.5","2157"
"3105","IS12697"," 5"," 834.7742"," 630.2207"," 393892.5","2035"
"3106","IS12697"," 6"," 891.3254"," 610.4280"," 419158.0","2124"
"3107","IS12697"," 7"," 848.3425"," 566.0603"," 365008.0","2000"
"3108","IS12697"," 8"," 809.3782"," 579.7760"," 359668.5","1973"
"3109","IS12697"," 9"," 855.7161"," 605.5455"," 395437.5","2055"
"3110","IS12697","10"," 851.2227"," 645.7488"," 414474.5","2109"
"3111","IS12706"," 1","1154.8801","1006.0231"," 889907.0","3016"
"3112","IS12706"," 2","1294.2662","1095.3427","1056675.0","3260"
"3113","IS12706"," 3","1229.0492","1051.5022"," 957520.5","3143"
"3114","IS12706"," 4","1228.2426","1131.1283","1050477.5","3251"
"3115","IS12706"," 5","1309.1348","1115.6284","1063760.0","3268"
"3116","IS12706"," 6","1300.4030","1067.1076","1048908.0","3288"
"3117","IS12706"," 7","1129.1187"," 971.8243"," 825305.0","2912"
"3118","IS12706"," 8","1275.1490","1099.1782","1040094.0","3222"
"3119","IS12706"," 9","1214.2920"," 991.8768"," 883329.5","3039"
"3120","IS12706","10","1227.9011","1031.0139"," 963787.0","3160"
"3121","IS12735"," 1","1020.5376"," 877.4023"," 662117.5","2569"
"3122","IS12735"," 2","1108.0817"," 877.5310"," 725326.5","2757"
"3123","IS12735"," 3","1107.1825"," 976.7577"," 814945.0","2876"
"3124","IS12735"," 8","1187.0118","1046.0090"," 969097.5","3239"
"3125","IS12735"," 9","1184.8730"," 972.1937"," 896003.5","3069"
"3126","IS12735","10","1184.9105"," 903.4631"," 806975.0","2968"
"3127","IS12735","12","1053.8904"," 952.7509"," 713673.0","2704"
"3128","IS12735","14","1144.2945"," 928.3187"," 775681.0","2798"
"3129","IS12735","16","1102.7275"," 982.1102"," 814835.0","2846"
"3130","IS12735","17","1056.6480"," 955.5320"," 755630.5","2745"
"3131","IS12804"," 1","1089.0018"," 761.3027"," 591416.5","2521"
"3132","IS12804"," 2","1056.7956"," 788.5517"," 609822.5","2493"
"3133","IS12804"," 3","1080.6119"," 721.2099"," 595436.0","2586"
"3134","IS12804"," 4","1045.6548"," 700.2349"," 552916.0","2432"
"3135","IS12804"," 5","1059.1058"," 737.8952"," 570551.0","2466"
"3136","IS12804"," 6","1056.3451"," 715.2407"," 564936.0","2450"
"3137","IS12804"," 7","1033.1975"," 713.1125"," 537040.0","2430"
"3138","IS12804"," 8","1078.4109"," 749.7115"," 604075.0","2576"
"3139","IS12804"," 9","1035.4946"," 711.1336"," 536716.5","2365"
"3140","IS12804","10","1132.2491"," 790.6652"," 644769.5","2583"
"3141","IS12852"," 1","1103.7627"," 750.7810"," 598611.5","2529"
"3142","IS12852"," 2","1077.9392"," 774.1067"," 626482.0","2638"
"3143","IS12852"," 3"," 944.4512"," 704.8792"," 484517.5","2227"
"3144","IS12852"," 4","1063.0470"," 776.4370"," 582277.5","2561"
"3145","IS12852"," 5","1072.9706"," 762.9752"," 592280.0","2478"
